fdc_id,name,calories,protein,carbs,fats,source
2707574,"Trail mix, NFS",454.0,10.9,51.1,26.8,survey_fndds
2707575,"Trail mix with nuts",604.0,20.1,21.1,53.0,survey_fndds
2707576,"Trail mix with nuts and fruit",454.0,10.9,51.1,26.8,survey_fndds
2707577,"Trail mix with chocolate",503.0,11.7,48.3,32.3,survey_fndds
2707578,"Trail mix with pretzels, cereal, or granola",476.0,13.1,50.6,27.7,survey_fndds
2707579,"Pumpkin seeds, NFS",574.0,29.8,14.7,49.0,survey_fndds
2707580,"Pumpkin seeds, salted",567.0,29.5,14.5,48.5,survey_fndds
2707581,"Pumpkin seeds, unsalted",574.0,29.8,14.7,49.0,survey_fndds
2707582,"Sunflower seeds, plain, unsalted",582.0,19.3,24.1,49.8,survey_fndds
2707583,"Sunflower seeds, plain, salted",575.0,19.1,23.8,49.2,survey_fndds
2707584,"Sunflower seeds, flavored",567.0,18.4,25.9,47.6,survey_fndds
2707585,"Sunflower seeds, NFS",582.0,19.3,24.1,49.8,survey_fndds
2707586,"Sesame seeds",631.0,20.4,11.7,61.2,survey_fndds
2707587,"Tahini",697.0,19.7,14.2,62.4,survey_fndds
2707588,"Flax seeds",545.0,18.0,34.4,37.3,survey_fndds
2707589,"Mixed seeds",580.0,22.0,21.7,49.6,survey_fndds
2707590,"Chia seeds",486.0,16.5,42.1,30.7,survey_fndds
2707591,"Bread, NS as to major flour",267.0,9.4,49.2,3.6,survey_fndds
2707592,"Bread, NS as to major flour, toasted",293.0,10.4,54.1,3.9,survey_fndds
2707593,"Bread, made from home recipe or purchased at a bakery, NS as to major flour",272.0,10.1,50.3,3.4,survey_fndds
2707594,"Bread, made from home recipe or purchased at a bakery, toasted, NS as to major flour",299.0,11.1,55.2,3.8,survey_fndds
2707595,"Roll, NS as to major flour",279.0,9.8,50.1,3.9,survey_fndds
2707596,"Roll, hard, NS as to major flour",293.0,9.9,52.7,4.3,survey_fndds
2707597,"Roll, bran, NS as to type of bran",263.0,9.6,44.6,6.0,survey_fndds
2707598,"Bread, white",267.0,9.4,49.2,3.6,survey_fndds
2707599,"Bread, white, toasted",293.0,10.4,54.1,3.9,survey_fndds
2707600,"Bread, white, made from home recipe or purchased at a bakery",272.0,10.1,50.3,3.4,survey_fndds
2707601,"Bread, white, made from home recipe or purchased at a bakery, toasted",299.0,11.1,55.2,3.8,survey_fndds
2707602,"Bread, white with whole wheat swirl",260.0,10.9,46.1,3.6,survey_fndds
2707603,"Bread, white with whole wheat swirl, toasted",301.0,12.4,53.4,4.1,survey_fndds
2707604,"Bread, Cuban",272.0,10.8,51.9,2.4,survey_fndds
2707605,"Bread, Cuban, toasted",299.0,11.8,57.0,2.7,survey_fndds
2707606,"Bread, native, water, Puerto Rican style",279.0,10.4,52.2,3.3,survey_fndds
2707607,"Bread, native, water, toasted, Puerto Rican style",306.0,11.4,57.3,3.6,survey_fndds
2707608,"Bread, lard, Puerto Rican style",282.0,7.3,56.1,3.3,survey_fndds
2707609,"Bread, lard, toasted, Puerto Rican style",314.0,8.1,62.3,3.6,survey_fndds
2707610,"Bread, French or Vienna",272.0,10.8,51.9,2.4,survey_fndds
2707611,"Bread, French or Vienna, toasted",299.0,11.8,57.0,2.7,survey_fndds
2707612,"Focaccia, Italian, plain",249.0,8.8,35.8,7.9,survey_fndds
2707613,"Bread, naan",311.0,11.1,50.2,7.3,survey_fndds
2707614,"Bread, Italian, Grecian, Armenian",259.0,9.5,48.1,2.7,survey_fndds
2707615,"Bread, Italian, Grecian, Armenian, toasted",285.0,10.4,52.9,3.0,survey_fndds
2707616,"Bread, pita",275.0,9.1,55.7,1.2,survey_fndds
2707617,"Bread, pita with fruit",279.0,8.2,59.5,1.1,survey_fndds
2707618,"Bread, cheese",408.0,10.4,44.8,20.8,survey_fndds
2707619,"Bread, cheese, toasted",448.0,11.4,49.3,22.9,survey_fndds
2707620,"Bread, cinnamon",253.0,7.0,44.4,5.3,survey_fndds
2707621,"Bread, cinnamon, toasted",293.0,10.4,54.1,3.9,survey_fndds
2707622,"Bread, cornmeal and molasses",285.0,7.9,55.3,3.8,survey_fndds
2707623,"Bread, cornmeal and molasses, toasted",313.0,8.7,60.7,4.2,survey_fndds
2707624,"Bread, egg, Challah",287.0,9.5,47.8,6.0,survey_fndds
2707625,"Bread, egg, Challah, toasted",315.0,10.4,52.5,6.6,survey_fndds
2707626,"Garlic bread, NFS",349.0,8.3,41.6,16.6,survey_fndds
2707627,"Garlic bread, from fast food / restaurant",349.0,8.3,41.6,16.6,survey_fndds
2707628,"Garlic bread, from frozen",350.0,8.4,41.7,16.6,survey_fndds
2707629,"Garlic bread, with parmesan cheese, from fast food / restaurant",351.0,8.8,41.1,16.8,survey_fndds
2707630,"Garlic bread, with parmesan cheese, from frozen",351.0,8.8,41.1,16.8,survey_fndds
2707631,"Garlic bread, with melted cheese, from fast food / restaurant",339.0,11.4,34.2,17.3,survey_fndds
2707632,"Garlic bread, with melted cheese, from frozen",343.0,10.4,36.9,17.1,survey_fndds
2707633,"Bread, onion",238.0,8.8,44.3,3.0,survey_fndds
2707634,"Bread, onion, toasted",262.0,9.7,48.7,3.2,survey_fndds
2707635,"Bread, reduced calorie and/or high fiber, white or NFS",207.0,8.7,44.3,2.5,survey_fndds
2707636,"Bread, reduced calorie and/or high fiber, white or NFS, toasted",227.0,9.6,48.7,2.8,survey_fndds
2707637,"Bread, reduced calorie and/or high fiber, white or NFS, with fruit and/or nuts",222.0,7.8,50.0,2.1,survey_fndds
2707638,"Bread, reduced calorie and/or high fiber, white or NFS, with fruit and/or nuts, toasted",244.0,8.6,54.9,2.4,survey_fndds
2707639,"Bread, white, special formula, added fiber",238.0,10.7,43.9,2.1,survey_fndds
2707640,"Bread, white, special formula, added fiber, toasted",262.0,11.7,48.3,2.4,survey_fndds
2707641,"Bread, high protein, toasted",269.0,13.3,48.1,2.4,survey_fndds
2707642,"Bread, potato",266.0,12.5,47.1,3.1,survey_fndds
2707643,"Bread, potato, toasted",292.0,13.7,51.7,3.4,survey_fndds
2707644,"Bread, raisin",270.0,8.8,52.2,3.3,survey_fndds
2707645,"Bread, raisin, toasted",297.0,9.7,57.4,3.6,survey_fndds
2707646,"Bread, sour dough",272.0,10.8,51.9,2.4,survey_fndds
2707647,"Bread, sour dough, toasted",299.0,11.8,57.0,2.7,survey_fndds
2707648,"Bread, sweet potato",241.0,8.6,45.4,2.9,survey_fndds
2707649,"Bread, sweet potato, toasted",265.0,9.5,49.9,3.1,survey_fndds
2707650,"Bread, vegetable",259.0,9.7,48.0,3.3,survey_fndds
2707651,"Bread, vegetable, toasted",284.0,10.6,52.7,3.6,survey_fndds
2707652,"Bruschetta",171.0,4.3,21.3,7.6,survey_fndds
2707653,"Bread, dough, fried",384.0,9.4,45.0,18.8,survey_fndds
2707654,"Roll, white, soft",279.0,9.8,50.1,3.9,survey_fndds
2707655,"Roll, white, hard",293.0,9.9,52.7,4.3,survey_fndds
2707656,"Roll, white, hot dog bun",267.0,9.4,49.2,3.6,survey_fndds
2707657,"Roll, white, hamburger bun",267.0,9.4,49.2,3.6,survey_fndds
2707658,"Roll, diet",272.0,10.8,51.9,2.4,survey_fndds
2707659,"Roll, egg bread",287.0,9.5,47.8,6.0,survey_fndds
2707660,"Roll, cheese",315.0,11.5,49.6,7.8,survey_fndds
2707661,"Roll, French or Vienna",272.0,10.8,51.9,2.4,survey_fndds
2707662,"Roll, garlic",309.0,10.8,51.9,6.4,survey_fndds
2707663,"Roll, white, hoagie, submarine",279.0,9.8,50.1,3.9,survey_fndds
2707664,"Roll, Mexican, bolillo",318.0,10.7,55.8,5.8,survey_fndds
2707665,"Roll, sour dough",272.0,10.8,51.9,2.4,survey_fndds
2707666,"Roll, sweet, no frosting",321.0,10.0,53.6,7.4,survey_fndds
2707667,"Roll, sweet, cinnamon bun, no frosting",372.0,6.2,50.9,16.4,survey_fndds
2707668,"Roll, sweet, cinnamon bun, frosted",452.0,4.5,48.6,26.6,survey_fndds
2707669,"Pan dulce, NFS",371.0,9.1,56.4,12.2,survey_fndds
2707670,"Pan Dulce, with fruit, no frosting",372.0,6.2,50.9,16.4,survey_fndds
2707671,"Roll, sweet, with fruit, frosted",379.0,5.2,53.6,16.4,survey_fndds
2707672,"Roll, sweet, with fruit, frosted, diet",452.0,4.5,48.6,26.6,survey_fndds
2707673,"Roll, sweet, frosted",404.0,5.5,50.9,20.1,survey_fndds
2707674,"Pan Dulce, no topping",367.0,9.4,56.4,11.6,survey_fndds
2707675,"Pan Dulce, with sugar topping",374.0,8.7,56.4,12.8,survey_fndds
2707676,"Pan Dulce, with raisins and icing",368.0,8.3,58.6,11.4,survey_fndds
2707677,"Coffee cake, yeast type",372.0,6.2,50.9,16.4,survey_fndds
2707678,"Croissant",406.0,8.2,45.8,21.0,survey_fndds
2707679,"Croissant, cheese",414.0,9.2,47.0,20.9,survey_fndds
2707680,"Croissant, chocolate",421.0,7.4,49.4,22.8,survey_fndds
2707681,"Croissant, fruit",396.0,7.8,47.0,19.7,survey_fndds
2707682,"Brioche",427.0,9.0,36.3,27.5,survey_fndds
2707683,"Bread, Spanish coffee",348.0,7.9,58.8,9.1,survey_fndds
2707684,"Bagel",264.0,10.6,52.4,1.3,survey_fndds
2707685,"Bagel, with raisins",268.0,9.8,55.1,1.2,survey_fndds
2707686,"Bagel, with fruit other than raisins",243.0,9.6,48.4,1.3,survey_fndds
2707687,"Bread stuffing",177.0,3.1,21.7,8.5,survey_fndds
2707688,"Bread stuffing made with egg",192.0,3.3,17.8,11.9,survey_fndds
2707689,"Breadsticks, NFS",342.0,12.2,44.4,12.8,survey_fndds
2707690,"Breadsticks, hard, NFS",412.0,12.0,68.4,9.5,survey_fndds
2707691,"Breadsticks, hard, reduced sodium",434.0,12.0,72.2,10.9,survey_fndds
2707692,"Breadsticks, soft, NFS",342.0,12.2,44.4,12.8,survey_fndds
2707693,"Breadsticks, soft, fast food / restaurant",342.0,12.2,44.4,12.8,survey_fndds
2707694,"Breadsticks, soft, frozen",313.0,11.1,46.4,9.2,survey_fndds
2707695,"Breadsticks, soft, with parmesan cheese, fast food / restaurant",344.0,12.5,43.8,13.2,survey_fndds
2707696,"Breadsticks, soft, stuffed or topped with melted cheese",333.0,14.5,36.4,14.4,survey_fndds
2707697,"Croutons",465.0,10.8,63.5,18.3,survey_fndds
2707698,"Muffin, English",227.0,8.9,44.2,1.7,survey_fndds
2707699,"Muffin, English, with raisins",234.0,8.3,47.7,1.6,survey_fndds
2707700,"Muffin, English, cheese",236.0,9.6,42.1,3.3,survey_fndds
2707701,"Muffin, English, with fruit other than raisins",244.0,9.3,47.6,1.8,survey_fndds
2707702,"Melba toast",390.0,12.1,76.6,3.2,survey_fndds
2707703,"Anisette toast",373.0,7.6,67.0,8.4,survey_fndds
2707704,"Pannetone",325.0,9.8,53.8,8.4,survey_fndds
2707705,"Zwieback toast",426.0,10.1,74.2,9.7,survey_fndds
2707706,"Bread, whole grain white",238.0,10.7,43.9,2.1,survey_fndds
2707707,"Bread, whole grain white, toasted",262.0,11.7,48.3,2.4,survey_fndds
2707708,"Bagel, whole grain white",250.0,10.2,48.9,1.5,survey_fndds
2707709,"Bread, whole wheat",254.0,12.3,43.1,3.5,survey_fndds
2707710,"Bread, whole wheat, toasted",279.0,13.5,47.4,3.9,survey_fndds
2707711,"Bread, whole wheat, made from home recipe or purchased at bakery",267.0,10.4,47.0,4.3,survey_fndds
2707712,"Bread, whole wheat, made from home recipe or purchased at bakery, toasted",293.0,11.4,51.6,4.7,survey_fndds
2707713,"Bread, chappatti or roti",299.0,7.8,46.1,9.2,survey_fndds
2707714,"Bread, puri",409.0,6.8,39.2,24.9,survey_fndds
2707715,"Bread, paratha",326.0,6.4,45.4,13.2,survey_fndds
2707716,"Bread, whole wheat, with raisins",290.0,8.6,56.4,4.1,survey_fndds
2707717,"Bread, whole wheat, with raisins, toasted",319.0,9.5,61.9,4.5,survey_fndds
2707718,"Bread, sprouted wheat",188.0,13.2,33.9,0.0,survey_fndds
2707719,"Bread, sprouted wheat, toasted",207.0,14.5,37.2,0.0,survey_fndds
2707720,"Bread, wheat or cracked wheat",274.0,10.7,47.5,4.5,survey_fndds
2707721,"Bread, wheat or cracked wheat, toasted",301.0,11.7,52.2,5.0,survey_fndds
2707722,"Bread, wheat or cracked wheat, made from home recipe or purchased at bakery",271.0,10.3,49.2,3.7,survey_fndds
2707723,"Bread, wheat or cracked wheat, made from home recipe or purchased at bakery, toasted",297.0,11.3,54.1,4.1,survey_fndds
2707724,"Bread, wheat or cracked wheat, with raisins",292.0,8.7,57.7,3.7,survey_fndds
2707725,"Bread, wheat or cracked wheat, with raisins, toasted",321.0,9.5,63.4,4.1,survey_fndds
2707726,"Bread, wheat or cracked wheat, reduced calorie and/or high fiber",207.0,8.9,44.9,2.5,survey_fndds
2707727,"Bread, wheat or cracked wheat, reduced calorie and/or high fiber, toasted",228.0,9.8,49.4,2.8,survey_fndds
2707728,"Bread, French or Vienna, whole wheat",239.0,8.3,49.1,1.0,survey_fndds
2707729,"Bread, French or Vienna, whole wheat, toasted",263.0,9.2,54.0,1.1,survey_fndds
2707730,"Bread, pita, whole wheat",262.0,9.8,55.9,1.7,survey_fndds
2707731,"Bread, pita, wheat or cracked wheat",262.0,9.8,55.9,1.7,survey_fndds
2707732,"Bagel, wheat",250.0,10.2,48.9,1.5,survey_fndds
2707733,"Bagel, whole wheat",250.0,10.2,48.9,1.5,survey_fndds
2707734,"Bagel, wheat, with raisins",255.0,9.5,51.9,1.4,survey_fndds
2707735,"Bagel, whole wheat, with raisins",255.0,9.5,51.9,1.4,survey_fndds
2707736,"Bagel, wheat, with fruit and nuts",263.0,9.5,50.8,2.8,survey_fndds
2707737,"Bagel, wheat bran",250.0,10.2,48.9,1.5,survey_fndds
2707738,"Muffin, English, wheat bran",223.0,8.7,44.8,2.0,survey_fndds
2707739,"Muffin, English, wheat bran, with raisins",231.0,8.2,48.3,1.8,survey_fndds
2707740,"Muffin, English, wheat or cracked wheat",223.0,8.7,44.8,2.0,survey_fndds
2707741,"Muffin, English, whole wheat",223.0,8.7,44.8,2.0,survey_fndds
2707742,"Muffin, English, wheat or cracked wheat, with raisins",230.0,8.2,47.9,1.8,survey_fndds
2707743,"Muffin, English, whole wheat, with raisins",230.0,8.2,47.9,1.8,survey_fndds
2707744,"Muffin, English, whole grain white",223.0,8.7,44.8,2.0,survey_fndds
2707745,"Breadsticks, hard, whole wheat",425.0,15.1,67.9,11.0,survey_fndds
2707746,"Roll, wheat or cracked wheat",273.0,8.6,46.0,6.3,survey_fndds
2707747,"Roll, wheat or cracked wheat, hot dog bun",269.0,11.7,47.3,3.6,survey_fndds
2707748,"Roll, wheat or cracked wheat, hamburger bun",269.0,11.7,47.3,3.6,survey_fndds
2707749,"Roll, whole wheat",273.0,8.6,46.0,6.3,survey_fndds
2707750,"Roll, whole wheat, hot dog bun",269.0,12.4,44.9,4.4,survey_fndds
2707751,"Roll, whole wheat, hamburger bun",269.0,12.4,44.9,4.4,survey_fndds
2707752,"Roll, whole grain white",255.0,9.3,46.5,3.5,survey_fndds
2707753,"Roll, whole grain white, hot dog bun",255.0,9.3,46.5,3.5,survey_fndds
2707754,"Roll, whole grain white, hamburger bun",255.0,9.3,46.5,3.5,survey_fndds
2707755,"Bread, rye",259.0,8.5,48.3,3.3,survey_fndds
2707756,"Bread, rye, toasted",285.0,9.3,53.1,3.6,survey_fndds
2707757,"Bread, marble rye and pumpernickel",259.0,8.5,48.3,3.3,survey_fndds
2707758,"Bread, marble rye and pumpernickel, toasted",285.0,9.3,53.1,3.6,survey_fndds
2707759,"Muffin, English, rye",259.0,8.5,48.3,3.3,survey_fndds
2707760,"Bread, pumpernickel",250.0,8.7,47.5,3.1,survey_fndds
2707761,"Bread, pumpernickel, toasted",275.0,9.6,52.2,3.4,survey_fndds
2707762,"Bagel, pumpernickel",250.0,10.2,48.9,1.5,survey_fndds
2707763,"Muffin, English, pumpernickel",250.0,8.7,47.5,3.1,survey_fndds
2707764,"Bread, black",250.0,8.7,47.5,3.1,survey_fndds
2707765,"Bread, black, toasted",275.0,9.6,52.2,3.4,survey_fndds
2707766,"Roll, rye",259.0,8.5,48.3,3.3,survey_fndds
2707767,"Roll, pumpernickel",250.0,8.7,47.5,3.1,survey_fndds
2707768,"Bread, oatmeal",269.0,8.4,48.5,4.4,survey_fndds
2707769,"Bread, oatmeal, toasted",296.0,9.2,53.3,4.8,survey_fndds
2707770,"Bread, oat bran",299.0,9.3,53.9,4.9,survey_fndds
2707771,"Bread, oat bran, toasted",296.0,9.2,53.3,4.8,survey_fndds
2707772,"Bagel, oat bran",250.0,10.2,48.9,1.5,survey_fndds
2707773,"Roll, oatmeal",269.0,8.4,48.5,4.4,survey_fndds
2707774,"Muffin, English, oat bran",269.0,8.4,48.5,4.4,survey_fndds
2707775,"Muffin, English, oat bran, with raisins",272.0,7.9,51.6,4.0,survey_fndds
2707776,"Bread, multigrain, toasted",291.0,14.7,47.6,4.7,survey_fndds
2707777,"Bread, multigrain",265.0,13.4,43.3,4.2,survey_fndds
2707778,"Bread, multigrain, with raisins",268.0,12.3,46.9,3.8,survey_fndds
2707779,"Bread, multigrain, with raisins, toasted",295.0,13.6,51.6,4.2,survey_fndds
2707780,"Bread, multigrain, reduced calorie and/or high fiber",207.0,8.9,44.9,2.5,survey_fndds
2707781,"Bread, multigrain, reduced calorie and/or high fiber, toasted",228.0,9.8,49.4,2.8,survey_fndds
2707782,"Roll, multigrain",263.0,9.6,44.6,6.0,survey_fndds
2707783,"Roll, multigrain, hot dog bun",263.0,9.6,44.6,6.0,survey_fndds
2707784,"Roll, multigrain, hamburger bun",263.0,9.6,44.6,6.0,survey_fndds
2707785,"Bagel, multigrain",250.0,10.2,48.9,1.5,survey_fndds
2707786,"Bagel, multigrain, with raisins",255.0,9.5,51.9,1.4,survey_fndds
2707787,"Muffin, English, multigrain",223.0,8.7,44.8,2.0,survey_fndds
2707788,"Bread, barley",274.0,10.7,47.5,4.5,survey_fndds
2707789,"Bread, barley, toasted",301.0,11.7,52.2,5.0,survey_fndds
2707790,"Bread, soy",267.0,16.4,42.0,3.8,survey_fndds
2707791,"Bread, soy, toasted",293.0,18.0,46.1,4.2,survey_fndds
2707792,"Bread, sunflower meal",306.0,11.2,48.0,8.2,survey_fndds
2707793,"Bread, sunflower meal, toasted",336.0,12.3,52.7,9.1,survey_fndds
2707794,"Bread, rice",248.0,4.3,45.8,5.2,survey_fndds
2707795,"Bread, rice, toasted",273.0,4.7,50.3,5.8,survey_fndds
2707796,"Injera, Ethiopian bread",93.0,2.5,19.4,0.7,survey_fndds
2707797,"Bread, gluten free",248.0,4.3,45.8,5.2,survey_fndds
2707798,"Bread, gluten free, toasted",273.0,4.7,50.3,5.8,survey_fndds
2707799,"Breadsticks, hard, gluten free",453.0,11.3,66.3,15.8,survey_fndds
2707800,"Roll, gluten free",239.0,3.3,50.5,2.6,survey_fndds
2707801,"Biscuit, NFS",370.0,7.1,42.8,18.9,survey_fndds
2707802,"Biscuit, from refrigerated dough",324.0,6.8,49.0,11.2,survey_fndds
2707803,"Biscuit, from fast food / restaurant",370.0,7.1,42.8,18.9,survey_fndds
2707804,"Biscuit, home recipe",350.0,7.0,44.9,16.0,survey_fndds
2707805,"Biscuit, wheat",362.0,7.5,43.9,18.2,survey_fndds
2707806,"Biscuit, cheese",374.0,8.7,38.8,20.4,survey_fndds
2707807,"Biscuit with fruit",363.0,6.7,46.5,17.1,survey_fndds
2707808,"Scone",382.0,6.7,48.1,18.4,survey_fndds
2707809,"Scone, with fruit",374.0,6.3,51.2,16.5,survey_fndds
2707810,"Cornbread, prepared from mix",330.0,6.6,54.5,9.6,survey_fndds
2707811,"Cornbread, made from home recipe",287.0,6.5,42.9,9.8,survey_fndds
2707812,"Cornbread stuffing",179.0,2.9,21.9,8.8,survey_fndds
2707813,"Cornbread muffin, stick, round",305.0,5.9,51.0,8.4,survey_fndds
2707814,"Cornbread muffin, stick, round, made from home recipe",307.0,7.0,45.9,10.5,survey_fndds
2707815,"Corn flour patty or tart, fried",218.0,4.0,41.2,4.6,survey_fndds
2707816,"Corn pone, baked",214.0,3.5,39.7,4.3,survey_fndds
2707817,"Corn pone, fried",254.0,3.3,37.8,9.8,survey_fndds
2707818,"Gordita/sope shell, plain, no filling",260.0,3.9,37.2,11.2,survey_fndds
2707819,"Hush puppy",296.0,6.2,40.2,13.3,survey_fndds
2707820,"Johnnycake",277.0,8.0,43.8,7.5,survey_fndds
2707821,"Spoonbread",166.0,6.7,18.6,7.1,survey_fndds
2707822,"Tortilla, NFS",262.0,7.0,47.0,5.4,survey_fndds
2707823,"Tortilla, corn",218.0,5.7,44.6,2.9,survey_fndds
2707824,"Tortilla, flour",306.0,8.2,49.4,8.0,survey_fndds
2707825,"Tortilla, whole wheat",310.0,9.8,45.9,9.8,survey_fndds
2707826,"Taco shell, corn",476.0,6.4,63.5,21.8,survey_fndds
2707827,"Taco shell, flour",511.0,8.8,53.2,29.1,survey_fndds
2707828,"Arepa Dominicana",267.0,5.7,30.5,14.0,survey_fndds
2707829,"Muffin, NFS",375.0,4.5,53.0,16.1,survey_fndds
2707830,"Muffin, fruit",375.0,4.5,53.0,16.1,survey_fndds
2707831,"Muffin, fruit, low fat",255.0,4.2,50.0,4.2,survey_fndds
2707832,"Muffin, chocolate chip",402.0,5.8,55.4,19.0,survey_fndds
2707833,"Muffin, chocolate",395.0,6.5,50.9,18.8,survey_fndds
2707834,"Muffin, whole wheat",372.0,7.8,44.0,18.4,survey_fndds
2707835,"Muffin, wheat",372.0,6.9,45.7,18.0,survey_fndds
2707836,"Muffin, whole grain",372.0,6.9,45.7,18.0,survey_fndds
2707837,"Muffin, wheat bran",208.0,6.3,38.7,5.0,survey_fndds
2707838,"Muffin, bran with fruit, lowfat",179.0,5.4,40.0,1.5,survey_fndds
2707839,"Muffin, oatmeal",370.0,6.4,43.9,18.9,survey_fndds
2707840,"Muffin, oat bran",270.0,7.0,48.3,7.4,survey_fndds
2707841,"Muffin, plain",374.0,5.9,52.0,16.2,survey_fndds
2707842,"Muffin, cheese",367.0,9.7,30.5,23.0,survey_fndds
2707843,"Muffin, pumpkin",305.0,5.0,43.2,12.9,survey_fndds
2707844,"Muffin, zucchini",306.0,5.0,42.6,13.1,survey_fndds
2707845,"Muffin, carrot",314.0,5.0,44.4,13.2,survey_fndds
2707846,"Popover",268.0,11.1,35.3,9.2,survey_fndds
2707847,"Bread, Boston Brown",274.0,10.7,47.5,4.5,survey_fndds
2707848,"Bread, nut",403.0,6.6,49.7,20.1,survey_fndds
2707849,"Bread, pumpkin",305.0,5.0,43.2,12.9,survey_fndds
2707850,"Bread, fruit",374.0,6.0,47.3,18.1,survey_fndds
2707851,"Bread, zucchini",306.0,5.0,42.6,13.1,survey_fndds
2707852,"Bread, Irish soda",301.0,6.5,51.1,9.0,survey_fndds
2707853,"Cake or cupcake, NFS",352.0,2.8,53.6,14.8,survey_fndds
2707854,"Cake, angel food",257.0,6.1,58.7,0.3,survey_fndds
2707855,"Cake or cupcake, apple",376.0,2.4,52.5,17.5,survey_fndds
2707856,"Cake or cupcake, banana",379.0,2.5,53.1,17.5,survey_fndds
2707857,"Cake or cupcake, Black Forest",228.0,3.5,31.3,10.7,survey_fndds
2707858,"Cake, Boston cream pie",252.0,2.4,42.9,8.5,survey_fndds
2707859,"Cake or cupcake, carrot",374.0,2.5,51.8,17.5,survey_fndds
2707860,"Cake or cupcake, coconut",368.0,2.5,54.5,15.7,survey_fndds
2707861,"Cheesecake, plain",399.0,5.3,34.8,26.5,survey_fndds
2707862,"Cheesecake, fruit",387.0,4.8,38.2,23.9,survey_fndds
